delivery_id,drone_id,route_id,delivery_date,departure_time,weather_condition,temperature,wind_speed,precipitation_mm,distance_km,battery_level_start,package_weight_kg,package_type,delivery_zone,delivery_area,traffic_congestion,pilot_experience_years,drone_model,battery_consumption_rate,landing_accuracy_m,flight_duration_min,battery_level_end,arrival_time,delivery_success
D-003744,DRN-014-B,RT-MOW-EKB-11,2023-04-03,2023-01-01 18:18:00,Rainy,19.66,10.99,0.14,3.84,88.69,10.27,Perishable,Rural,Suburban,High,1.89,ND-Heavy-Lift-X1,77.31,1.1,11.82,73.46,2023-01-01 18:29:48.970335624,1
D-003745,DRN-010-C,RT-MOW-EKB-08,2023-05-23,2023-01-01 13:17:00,Sunny,21.58,3.69,1.51,0.83,81.07,9.25,Oversized,Residential,Urban,Medium,1.66,ND-Light-Carry-X1,74.07,1.17,-1.27,82.64,2023-01-01 13:15:43.812276595,1
D-003746,DRN-090-B,RT-SPB-MOW-15,2023-07-22,2023-01-01 10:20:00,Sunny,6.82,4.03,1.49,7.03,85.57,8.56,Standard,Rural,Urban,Medium,2.6,ND-Light-Carry-X1,72.76,2.09,32.64,45.99,2023-01-01 10:52:38.373506610,1
D-003747,DRN-030-A,RT-EKB-KZN-18,2023-05-12,2023-01-01 12:04:00,Sunny,23.45,3.66,0.32,3.14,88.54,34.26,Oversized,Industrial,Urban,High,4.07,ND-Light-Carry-X1,203.78,1.52,1.82,82.35,2023-01-01 12:05:49.282112154,1
D-003748,DRN-060-A,RT-NSK-MOW-09,2023-09-24,2023-01-01 14:50:00,Sunny,22.85,5.12,3.09,0.48,94.73,22.35,Fragile,Industrial,Urban,Medium,2.08,ND-Speedster-X1,141.54,1.67,1.21,91.88,2023-01-01 14:51:12.377515812,1
D-003749,DRN-097-B,RT-EKB-NSK-18,2023-05-14,2023-01-01 14:16:00,Cloudy,23.68,0.58,1.82,3.3,82.66,1.33,Fragile,Industrial,Urban,Medium,4.21,ND-Light-Carry-X1,41.6,1.61,21.7,67.61,2023-01-01 14:37:42.249380580,1
D-003750,DRN-063-C,RT-NSK-MOW-04,2023-06-28,2023-01-01 08:03:00,Cloudy,10.11,8.99,0.54,8.94,85.74,2.81,Perishable,Commercial,Urban,Medium,2.07,ND-Speedster-X1,41.8,1.34,43.57,55.38,2023-01-01 08:46:34.364387430,1
D-003751,DRN-042-C,RT-KZN-EKB-18,2023-07-05,2023-01-01 11:25:00,Sunny,24.36,0.17,0.43,9.79,81.67,8.29,Standard,Residential,Suburban,Low,3.71,ND-Heavy-Lift-X1,71.47,1.23,44.79,28.33,2023-01-01 12:09:47.157702600,1
D-003752,DRN-064-A,RT-NSK-EKB-06,2023-01-18,2023-01-01 13:38:00,Stormy,21.24,4.09,2.11,2.77,92.32,5.08,Standard,Commercial,Suburban,High,1.42,ND-Speedster-X1,55.49,1.33,11.0,82.14,2023-01-01 13:49:00.233707410,1
D-003753,DRN-032-C,RT-EKB-MOW-20,2023-11-19,2023-01-01 13:53:00,Cloudy,22.68,3.82,1.98,4.73,89.49,8.19,Fragile,Residential,Suburban,Medium,2.25,ND-Light-Carry-X1,65.68,0.84,29.99,56.66,2023-01-01 14:22:59.310556950,0
D-003754,DRN-062-C,RT-KZN-NSK-02,2023-04-07,2023-01-01 11:45:00,Rainy,35.13,0.93,0.24,3.06,98.58,11.34,Standard,Residential,Suburban,Low,1.27,ND-AllTerrain-X1,86.34,1.73,9.4,85.06,2023-01-01 11:54:23.766473496,1
D-003755,DRN-028-A,RT-EKB-KZN-07,2023-02-03,2023-01-01 11:18:00,Cloudy,18.93,0.17,0.64,8.0,94.81,7.62,Standard,Industrial,Urban,Medium,4.72,ND-Heavy-Lift-X1,69.02,1.34,36.48,52.85,2023-01-01 11:54:28.724571012,1
D-003756,DRN-064-B,RT-SPB-KZN-14,2023-10-27,2023-01-01 19:25:00,Cloudy,7.72,0.6,0.37,4.15,95.56,6.69,Hazardous,Commercial,Urban,Low,5.04,ND-Heavy-Lift-X1,58.9,1.39,19.22,76.69,2023-01-01 19:44:13.389615720,1
D-003757,DRN-059-B,RT-EKB-EKB-03,2023-12-17,2023-01-01 09:10:00,Cloudy,1.67,1.27,0.52,2.28,83.29,13.57,Standard,Industrial,Suburban,Low,2.56,ND-Speedster-X1,95.63,1.99,3.64,77.49,2023-01-01 09:13:38.410311042,1
D-003758,DRN-058-B,RT-MOW-KZN-09,2023-07-06,2023-01-01 11:38:00,Cloudy,28.54,8.55,0.51,4.94,85.33,7.23,Standard,Commercial,Urban,Medium,3.32,ND-Light-Carry-X1,71.61,1.56,11.33,71.81,2023-01-01 11:49:19.836234756,1
D-003759,DRN-036-B,RT-MOW-SPB-16,2023-12-13,2023-01-01 08:51:00,Cloudy,19.29,7.74,5.6,4.95,90.26,5.6,Standard,Commercial,Urban,Medium,4.91,ND-Heavy-Lift-X1,55.77,1.28,25.61,66.46,2023-01-01 09:16:36.485751078,1
D-003760,DRN-071-A,RT-SPB-KZN-01,2023-04-21,2023-01-01 11:16:00,Cloudy,35.04,0.26,2.08,3.38,80.27,11.36,Fragile,Industrial,Rural,Medium,4.11,ND-Speedster-X1,87.16,1.8,9.87,65.92,2023-01-01 11:25:52.492777338,1
D-003761,DRN-015-A,RT-NSK-MOW-10,2023-09-04,2023-01-01 16:46:00,Rainy,-9.35,1.37,2.27,3.21,97.4,1.01,Oversized,Residential,Urban,Medium,1.58,ND-Speedster-X1,34.13,2.9,13.28,89.85,2023-01-01 16:59:16.708880400,1
D-003762,DRN-087-B,RT-MOW-EKB-12,2023-03-12,2023-01-01 12:46:00,Stormy,25.93,8.8,0.49,8.13,95.55,10.0,Standard,Industrial,Rural,Medium,1.49,ND-Light-Carry-X1,78.13,1.29,36.8,47.63,2023-01-01 13:22:48.221057160,1
D-003763,DRN-063-B,RT-NSK-KZN-17,2023-11-05,2023-01-01 16:48:00,Cloudy,11.87,1.08,0.0,3.91,81.16,4.19,Perishable,Commercial,Rural,Medium,0.95,ND-Heavy-Lift-X1,47.36,1.2,16.61,68.05,2023-01-01 17:04:36.617162034,0
D-003764,DRN-097-C,RT-EKB-KZN-07,2023-11-23,2023-01-01 16:28:00,Sunny,10.76,20.0,0.09,1.14,96.98,5.04,Standard,Industrial,Rural,Medium,0.81,ND-Heavy-Lift-X1,56.28,1.44,8.26,89.23,2023-01-01 16:36:15.480240150,1
D-003765,DRN-074-A,RT-EKB-KZN-05,2023-07-31,2023-01-01 17:11:00,Stormy,5.82,1.19,1.21,1.65,80.09,12.07,Oversized,Residential,Suburban,Low,1.84,ND-AllTerrain-X1,87.56,1.59,8.94,67.05,2023-01-01 17:19:56.106141414,1
D-003766,DRN-048-C,RT-EKB-SPB-07,2023-11-05,2023-01-01 18:57:00,Rainy,25.79,5.37,0.5,4.07,82.28,0.91,Perishable,Industrial,Rural,Medium,3.36,ND-Speedster-X1,33.31,1.36,20.12,71.11,2023-01-01 19:17:07.490182320,1
D-003767,DRN-038-A,RT-MOW-EKB-14,2023-04-18,2023-01-01 16:30:00,Cloudy,22.36,2.16,0.32,3.27,81.11,1.06,Oversized,Residential,Rural,Low,1.3,ND-Heavy-Lift-X1,39.0,1.13,14.96,71.38,2023-01-01 16:44:57.506678430,1
D-003768,DRN-045-B,RT-SPB-EKB-03,2023-06-26,2023-01-01 16:56:00,Rainy,1.29,0.59,0.08,3.21,89.58,11.1,Oversized,Rural,Urban,High,6.9,ND-Light-Carry-X1,82.85,2.07,7.48,79.25,2023-01-01 17:03:29.008943172,1
D-003769,DRN-097-A,RT-MOW-NSK-14,2023-08-16,2023-01-01 15:40:00,Sunny,16.98,1.18,3.13,1.23,95.68,4.02,Hazardous,Industrial,Rural,Medium,1.63,ND-Light-Carry-X1,53.55,0.99,5.38,90.88,2023-01-01 15:45:22.951316496,1
D-003770,DRN-088-A,RT-KZN-KZN-03,2023-01-19,2023-01-01 16:56:00,Sunny,23.47,4.5,1.37,5.45,83.57,9.49,Hazardous,Commercial,Rural,High,2.94,ND-AllTerrain-X1,76.09,1.02,27.45,48.76,2023-01-01 17:23:27.074900172,1
D-003771,DRN-057-B,RT-NSK-KZN-02,2023-11-18,2023-01-01 09:01:00,Sunny,17.14,1.64,0.17,4.41,95.43,1.54,Perishable,Residential,Urban,Low,1.58,ND-Speedster-X1,37.08,1.35,29.12,77.44,2023-01-01 09:30:07.032793272,1
D-003772,DRN-096-A,RT-MOW-EKB-08,2023-09-05,2023-01-01 12:35:00,Sunny,28.29,3.71,2.18,3.64,83.7,3.01,Perishable,Industrial,Urban,Medium,0.87,ND-Speedster-X1,46.45,1.73,17.59,70.08,2023-01-01 12:52:35.363011644,1
D-003773,DRN-062-A,RT-NSK-MOW-14,2023-07-28,2023-01-01 19:36:00,Cloudy,11.52,0.92,2.11,0.96,99.81,9.62,Standard,Industrial,Suburban,Low,2.47,ND-Light-Carry-X1,73.85,1.4,2.96,96.17,2023-01-01 19:38:57.491256180,1
D-003774,DRN-068-A,RT-EKB-NSK-18,2023-08-04,2023-01-01 06:26:00,Sunny,-12.05,2.38,0.51,1.86,97.07,2.7,Standard,Commercial,Urban,Medium,7.06,ND-Speedster-X1,45.69,3.15,11.32,88.45,2023-01-01 06:37:18.921787962,1
D-003775,DRN-017-A,RT-SPB-MOW-06,2023-07-20,2023-01-01 17:57:00,Stormy,17.24,2.87,0.31,1.16,94.74,10.34,Fragile,Residential,Urban,Medium,4.57,ND-Light-Carry-X1,78.72,1.23,1.57,92.69,2023-01-01 17:58:34.097648681,1
D-003776,DRN-050-B,RT-MOW-KZN-10,2023-09-14,2023-01-01 18:05:00,Cloudy,17.17,2.13,2.52,1.36,91.83,5.78,Perishable,Residential,Urban,Medium,5.63,ND-Speedster-X1,59.42,1.18,12.89,79.06,2023-01-01 18:17:53.590787910,1
D-003777,DRN-040-B,RT-MOW-KZN-04,2023-04-16,2023-01-01 17:46:00,Cloudy,18.73,0.88,0.6,1.52,84.85,0.87,Standard,Commercial,Urban,Medium,3.08,ND-AllTerrain-X1,30.85,0.95,6.07,81.73,2023-01-01 17:52:04.494705342,1
D-003778,DRN-075-A,RT-MOW-KZN-02,2023-11-07,2023-01-01 12:50:00,Sunny,28.28,2.48,2.82,1.43,82.39,1.0,Standard,Industrial,Urban,Medium,0.9,ND-Heavy-Lift-X1,36.12,1.61,4.98,79.39,2023-01-01 12:54:58.668144732,1
D-003779,DRN-021-B,RT-EKB-MOW-10,2023-09-28,2023-01-01 15:33:00,Cloudy,-8.43,4.72,0.07,1.83,89.21,9.0,Perishable,Industrial,Urban,Medium,1.97,ND-AllTerrain-X1,70.8,2.75,0.65,88.44,2023-01-01 15:33:38.926648122,1
D-003780,DRN-055-A,RT-EKB-NSK-02,2023-09-28,2023-01-01 18:43:00,Sunny,12.14,13.4,1.04,10.64,88.05,9.73,Standard,Commercial,Suburban,Low,2.07,ND-Heavy-Lift-X1,76.96,1.85,40.2,36.49,2023-01-01 19:23:12.273016452,1
D-003781,DRN-024-B,RT-NSK-MOW-15,2023-05-01,2023-01-01 17:31:00,Rainy,3.93,6.23,0.3,3.83,93.49,2.96,Fragile,Residential,Suburban,Medium,3.09,ND-AllTerrain-X1,43.17,2.21,15.99,81.98,2023-01-01 17:46:59.473588494,1
D-003782,DRN-017-B,RT-KZN-MOW-02,2023-09-02,2023-01-01 15:06:00,Rainy,0.5,0.7,1.67,2.91,83.4,3.52,Fragile,Residential,Urban,Medium,3.55,ND-Heavy-Lift-X1,49.11,2.48,21.1,66.13,2023-01-01 15:27:06.196133598,1
D-003783,DRN-042-A,RT-NSK-NSK-12,2023-03-07,2023-01-01 06:17:00,Cloudy,14.13,1.27,8.82,4.95,91.24,4.78,Hazardous,Residential,Urban,Medium,6.07,ND-Light-Carry-X1,58.25,1.34,19.18,72.62,2023-01-01 06:36:10.699112202,1
D-003784,DRN-045-B,RT-MOW-MOW-02,2023-08-16,2023-01-01 08:19:00,Sunny,23.42,0.33,0.8,0.56,93.87,9.36,Fragile,Residential,Rural,Low,2.88,ND-Speedster-X1,75.39,1.15,1.86,91.53,2023-01-01 08:20:51.579945156,1
D-003785,DRN-017-A,RT-NSK-SPB-19,2023-05-17,2023-01-01 10:31:00,Rainy,18.61,0.58,0.16,3.3,85.98,3.67,Standard,Residential,Suburban,Low,0.36,ND-Heavy-Lift-X1,47.32,1.12,16.69,72.82,2023-01-01 10:47:41.323452264,1
D-003786,DRN-014-A,RT-SPB-NSK-10,2023-07-13,2023-01-01 09:46:00,Cloudy,6.75,1.15,0.57,5.23,95.6,2.27,Standard,Commercial,Rural,High,1.11,ND-Light-Carry-X1,39.18,1.22,19.9,82.6,2023-01-01 10:05:53.935820592,1
D-003787,DRN-029-C,RT-KZN-SPB-08,2023-07-13,2023-01-01 15:18:00,Sunny,13.25,0.89,3.33,9.93,88.64,2.7,Standard,Commercial,Urban,High,1.04,ND-Speedster-X1,48.19,1.6,43.27,53.88,2023-01-01 16:01:15.915543978,1
D-003788,DRN-004-B,RT-SPB-KZN-07,2023-05-26,2023-01-01 06:06:00,Cloudy,26.16,0.96,2.18,3.41,83.25,3.06,Standard,Rural,Urban,Medium,2.38,ND-Speedster-X1,44.45,1.25,21.06,67.65,2023-01-01 06:27:03.474965214,1
D-003789,DRN-020-C,RT-EKB-KZN-18,2023-05-25,2023-01-01 17:57:00,Stormy,23.2,1.05,0.4,2.23,83.9,10.18,Oversized,Industrial,Urban,Low,7.08,ND-AllTerrain-X1,82.31,1.31,1.36,82.03,2023-01-01 17:58:21.741173376,1
D-003790,DRN-009-A,RT-MOW-KZN-06,2023-03-13,2023-01-01 11:49:00,Sunny,8.37,1.43,4.61,1.25,85.58,1.68,Fragile,Residential,Urban,Medium,0.82,ND-Light-Carry-X1,39.52,1.69,1.9,84.32,2023-01-01 11:50:54.149327394,1
D-003791,DRN-079-C,RT-SPB-MOW-12,2023-12-20,2023-01-01 07:50:00,Stormy,7.59,0.54,1.46,3.43,83.16,1.81,Perishable,Industrial,Urban,Medium,5.24,ND-Heavy-Lift-X1,36.61,1.92,16.52,73.09,2023-01-01 08:06:30.939628080,1
D-003792,DRN-015-A,RT-NSK-NSK-05,2023-07-11,2023-01-01 13:55:00,Sunny,-5.6,1.3,0.28,2.24,91.26,2.88,Perishable,Residential,Urban,High,2.08,ND-Light-Carry-X1,46.03,2.63,12.28,81.84,2023-01-01 14:07:16.646959392,1
D-003793,DRN-019-B,RT-SPB-SPB-19,2023-02-13,2023-01-01 15:46:00,Sunny,9.85,4.66,1.27,2.5,98.98,5.61,Fragile,Rural,Urban,Medium,5.26,ND-Heavy-Lift-X1,61.78,1.86,23.87,74.4,2023-01-01 16:09:52.498731792,1
D-003794,DRN-052-B,RT-MOW-SPB-04,2023-06-06,2023-01-01 15:25:00,Rainy,-5.83,1.08,0.9,3.62,97.92,13.16,Hazardous,Commercial,Urban,High,3.52,ND-AllTerrain-X1,94.45,2.93,17.49,70.39,2023-01-01 15:42:29.378302620,1
D-003795,DRN-089-B,RT-SPB-SPB-03,2023-01-16,2023-01-01 17:41:00,Sunny,39.8,0.75,2.57,2.05,86.48,10.68,Oversized,Residential,Suburban,Medium,3.24,ND-AllTerrain-X1,86.25,2.1,5.79,78.15,2023-01-01 17:46:47.488091436,1
D-003796,DRN-026-B,RT-KZN-NSK-05,2023-03-19,2023-01-01 16:11:00,Cloudy,4.74,0.28,0.63,0.94,97.29,5.01,Standard,Commercial,Suburban,Medium,0.81,ND-Heavy-Lift-X1,55.91,2.13,1.89,95.53,2023-01-01 16:12:53.498264388,1
D-003797,DRN-092-A,RT-EKB-KZN-11,2023-02-21,2023-01-01 13:22:00,Sunny,28.31,2.77,3.12,4.17,99.08,15.13,Fragile,Rural,Urban,Medium,2.45,ND-Speedster-X1,102.07,1.59,23.47,59.16,2023-01-01 13:45:28.160210964,1
D-003798,DRN-082-A,RT-SPB-KZN-19,2023-01-02,2023-01-01 19:33:00,Cloudy,36.82,7.38,2.51,1.86,85.88,4.8,Standard,Industrial,Rural,Medium,4.94,ND-Light-Carry-X1,58.66,2.12,4.54,81.44,2023-01-01 19:37:32.533004214,1
D-003799,DRN-003-B,RT-EKB-KZN-04,2023-08-20,2023-01-01 06:05:00,Sunny,17.59,0.24,1.68,5.78,98.11,12.89,Perishable,Residential,Urban,Low,10.13,ND-Speedster-X1,96.69,1.1,22.15,62.42,2023-01-01 06:27:08.751356994,1
D-003800,DRN-097-B,RT-MOW-KZN-19,2023-03-02,2023-01-01 16:07:00,Rainy,13.8,3.13,0.45,1.45,99.95,15.21,Standard,Residential,Urban,Medium,5.44,ND-AllTerrain-X1,102.2,1.15,10.78,81.58,2023-01-01 16:17:47.098667850,1
D-003801,DRN-019-A,RT-KZN-KZN-14,2023-05-12,2023-01-01 06:34:00,Rainy,-0.87,4.21,5.28,7.18,95.95,8.63,Perishable,Industrial,Urban,High,0.58,ND-Heavy-Lift-X1,70.33,2.58,31.49,59.05,2023-01-01 07:05:29.218574112,1
D-003802,DRN-033-A,RT-EKB-EKB-04,2023-02-21,2023-01-01 06:25:00,Foggy,8.94,3.59,1.19,2.19,87.8,3.7,Standard,Rural,Urban,Medium,6.42,ND-AllTerrain-X1,52.38,2.22,12.33,77.04,2023-01-01 06:37:20.017376202,1
D-003803,DRN-056-C,RT-EKB-NSK-10,2023-10-24,2023-01-01 14:06:00,Rainy,34.25,8.4,3.57,9.11,92.17,0.6,Standard,Rural,Suburban,Low,0.44,ND-AllTerrain-X1,30.04,1.55,28.8,77.75,2023-01-01 14:34:48.129502026,1
D-003804,DRN-003-C,RT-MOW-EKB-16,2023-06-29,2023-01-01 19:23:00,Rainy,19.22,8.05,0.36,0.92,87.28,21.43,Standard,Rural,Urban,High,2.92,ND-Speedster-X1,133.13,1.37,-0.78,89.01,2023-01-01 19:22:13.362128712,1
D-003805,DRN-049-C,RT-EKB-MOW-18,2023-01-31,2023-01-01 14:34:00,Rainy,15.34,0.24,6.15,6.65,99.92,6.23,Hazardous,Commercial,Suburban,Medium,1.79,ND-Speedster-X1,56.45,1.07,25.69,75.75,2023-01-01 14:59:41.503356468,1
D-003806,DRN-026-C,RT-KZN-MOW-15,2023-06-04,2023-01-01 15:58:00,Stormy,30.75,1.79,2.54,1.98,81.36,4.25,Standard,Industrial,Urban,Medium,2.36,ND-Heavy-Lift-X1,49.24,2.11,1.29,80.3,2023-01-01 15:59:17.508324654,1
D-003807,DRN-072-A,RT-NSK-MOW-18,2023-05-01,2023-01-01 07:53:00,Sunny,23.36,4.44,4.47,0.75,97.86,9.38,Oversized,Residential,Urban,Low,5.93,ND-Speedster-X1,79.01,1.65,-2.64,100.0,2023-01-01 07:50:21.390463776,1
D-003808,DRN-007-B,RT-NSK-KZN-12,2023-02-20,2023-01-01 10:51:00,Cloudy,13.23,12.18,0.36,1.62,81.49,3.56,Oversized,Industrial,Rural,Medium,3.54,ND-AllTerrain-X1,48.55,1.41,3.71,78.49,2023-01-01 10:54:42.666956274,1
D-003809,DRN-046-A,RT-MOW-NSK-01,2023-04-05,2023-01-01 11:46:00,Rainy,17.6,6.53,0.84,9.31,80.84,10.74,Standard,Residential,Urban,Medium,2.14,ND-Light-Carry-X1,79.92,1.07,50.44,13.66,2023-01-01 12:36:26.256466530,1
D-003810,DRN-054-B,RT-KZN-MOW-08,2023-06-25,2023-01-01 11:59:00,Sunny,5.78,0.78,0.15,2.46,98.8,3.01,Fragile,Commercial,Rural,Medium,4.5,ND-Light-Carry-X1,44.2,1.79,12.51,89.58,2023-01-01 12:11:30.548922906,1
D-003811,DRN-001-A,RT-NSK-SPB-14,2023-01-11,2023-01-01 08:29:00,Stormy,8.27,1.31,0.22,4.4,97.35,17.67,Oversized,Commercial,Urban,Medium,4.04,ND-Light-Carry-X1,120.21,1.5,22.98,51.3,2023-01-01 08:51:59.037202908,0
D-003812,DRN-025-B,RT-NSK-MOW-05,2023-01-12,2023-01-01 07:24:00,Cloudy,12.52,5.77,0.5,2.48,87.23,15.94,Perishable,Industrial,Rural,Medium,0.56,ND-Speedster-X1,107.14,1.37,14.0,62.23,2023-01-01 07:38:00.114369450,0
D-003813,DRN-080-B,RT-EKB-EKB-01,2023-12-21,2023-01-01 13:29:00,Cloudy,21.69,2.55,4.54,3.42,99.15,5.36,Standard,Residential,Rural,Low,1.0,ND-Light-Carry-X1,56.25,0.92,2.29,97.0,2023-01-01 13:31:17.524687386,1
D-003814,DRN-072-A,RT-KZN-MOW-03,2023-02-14,2023-01-01 09:53:00,Rainy,0.03,3.17,1.65,2.45,97.24,2.82,Hazardous,Rural,Rural,High,2.76,ND-Light-Carry-X1,49.29,2.02,11.9,87.46,2023-01-01 10:04:54.234901926,1
D-003815,DRN-092-B,RT-SPB-MOW-16,2023-10-17,2023-01-01 08:31:00,Cloudy,15.91,3.76,0.57,1.79,98.04,15.89,Standard,Commercial,Rural,Medium,6.09,ND-Speedster-X1,109.67,1.21,5.04,88.82,2023-01-01 08:36:02.637912906,1
D-003816,DRN-016-C,RT-EKB-EKB-16,2023-07-24,2023-01-01 16:07:00,Foggy,10.32,0.44,4.64,4.54,91.9,8.58,Standard,Commercial,Rural,Medium,4.14,ND-Speedster-X1,77.75,1.51,11.53,76.96,2023-01-01 16:18:31.883690682,1
D-003817,DRN-078-C,RT-SPB-MOW-10,2023-08-07,2023-01-01 08:49:00,Foggy,4.19,7.75,2.02,0.74,99.17,2.71,Standard,Industrial,Suburban,Medium,1.42,ND-Light-Carry-X1,41.19,1.48,5.44,95.43,2023-01-01 08:54:26.239939824,1
D-003818,DRN-026-B,RT-NSK-SPB-19,2023-11-24,2023-01-01 12:45:00,Rainy,10.39,7.96,3.56,1.26,96.19,3.42,Perishable,Commercial,Rural,High,4.34,ND-AllTerrain-X1,45.81,1.25,-3.39,98.78,2023-01-01 12:41:36.345187590,1
D-003819,DRN-078-C,RT-EKB-NSK-09,2023-09-13,2023-01-01 08:24:00,Sunny,-12.86,2.53,3.93,5.01,98.8,1.21,Standard,Rural,Suburban,Low,0.53,ND-Heavy-Lift-X1,39.8,3.0,19.95,85.57,2023-01-01 08:43:56.785780224,1
D-003820,DRN-033-B,RT-MOW-MOW-09,2023-09-05,2023-01-01 08:07:00,Sunny,5.91,3.94,2.08,3.15,85.63,6.89,Oversized,Commercial,Rural,High,3.84,ND-Heavy-Lift-X1,64.64,1.87,13.0,71.63,2023-01-01 08:19:59.870633340,1
D-003821,DRN-045-C,RT-KZN-NSK-08,2023-01-21,2023-01-01 07:24:00,Cloudy,1.81,4.31,0.42,6.16,90.64,4.43,Standard,Commercial,Rural,Medium,3.24,ND-Speedster-X1,48.48,1.97,21.92,72.93,2023-01-01 07:45:55.213302180,1
D-003822,DRN-067-A,RT-MOW-SPB-10,2023-02-10,2023-01-01 06:43:00,Stormy,11.64,0.84,8.52,10.18,97.35,6.92,Standard,Rural,Suburban,Low,0.76,ND-Light-Carry-X1,70.7,1.11,45.55,43.68,2023-01-01 07:28:32.712093240,1
D-003823,DRN-026-C,RT-KZN-NSK-11,2023-10-05,2023-01-01 08:42:00,Sunny,-12.36,0.48,0.59,5.04,91.59,0.56,Oversized,Rural,Rural,Medium,4.15,ND-Heavy-Lift-X1,33.65,2.68,20.62,80.03,2023-01-01 09:02:37.303252362,1
D-003824,DRN-002-B,RT-KZN-NSK-03,2023-10-04,2023-01-01 19:49:00,Sunny,17.29,0.08,1.67,10.19,96.02,3.09,Oversized,Residential,Urban,Medium,5.41,ND-Light-Carry-X1,51.1,1.45,44.71,57.94,2023-01-01 20:33:42.836246496,1
D-003825,DRN-030-A,RT-MOW-NSK-06,2023-07-14,2023-01-01 18:45:00,Sunny,25.91,9.76,2.79,6.49,99.46,1.78,Fragile,Residential,Rural,Medium,2.07,ND-Speedster-X1,36.86,1.21,31.15,80.32,2023-01-01 19:16:09.253225194,1
D-003826,DRN-012-B,RT-MOW-MOW-03,2023-03-12,2023-01-01 18:11:00,Cloudy,13.59,1.7,0.29,2.47,96.09,8.03,Fragile,Commercial,Urban,Medium,0.7,ND-Light-Carry-X1,69.62,1.3,14.66,79.08,2023-01-01 18:25:39.348667104,1
D-003827,DRN-044-A,RT-SPB-EKB-06,2023-09-27,2023-01-01 12:52:00,Stormy,20.99,0.36,1.41,5.7,86.31,2.83,Perishable,Rural,Urban,High,3.18,ND-AllTerrain-X1,46.19,1.1,26.77,65.7,2023-01-01 13:18:46.111962870,1
D-003828,DRN-013-B,RT-SPB-NSK-16,2023-12-01,2023-01-01 13:01:00,Sunny,8.85,2.51,0.71,8.74,82.37,17.78,Perishable,Commercial,Urban,Medium,11.13,ND-Heavy-Lift-X1,123.13,2.11,32.9,14.87,2023-01-01 13:33:53.715822606,1
D-003829,DRN-088-B,RT-NSK-SPB-09,2023-03-14,2023-01-01 13:22:00,Sunny,-3.66,0.31,0.42,4.44,85.45,5.5,Fragile,Industrial,Urban,Medium,3.54,ND-AllTerrain-X1,60.64,2.8,18.5,66.76,2023-01-01 13:40:29.881604970,1
D-003830,DRN-098-B,RT-KZN-NSK-19,2023-11-04,2023-01-01 17:58:00,Rainy,15.02,0.36,0.02,4.96,93.26,11.13,Oversized,Residential,Rural,Low,2.69,ND-Light-Carry-X1,78.44,1.44,23.63,62.37,2023-01-01 18:21:37.617047610,1
D-003831,DRN-021-B,RT-SPB-MOW-16,2023-07-18,2023-01-01 10:33:00,Rainy,23.16,2.68,3.08,1.65,80.22,2.32,Oversized,Commercial,Urban,Low,0.88,ND-Speedster-X1,39.47,1.53,3.53,77.89,2023-01-01 10:36:32.081428092,1
D-003832,DRN-073-C,RT-SPB-NSK-01,2023-03-17,2023-01-01 15:26:00,Rainy,-0.89,2.84,0.22,5.09,83.79,5.05,Oversized,Residential,Urban,Medium,1.73,ND-AllTerrain-X1,55.69,2.23,24.12,61.41,2023-01-01 15:50:07.004276172,1
D-003833,DRN-079-A,RT-NSK-NSK-11,2023-10-02,2023-01-01 12:41:00,Rainy,9.42,3.47,3.16,3.48,86.54,3.3,Standard,Residential,Rural,Low,4.23,ND-Heavy-Lift-X1,48.78,1.2,10.7,77.84,2023-01-01 12:51:41.722179582,1
D-003834,DRN-023-A,RT-NSK-KZN-20,2023-10-10,2023-01-01 09:03:00,Sunny,12.03,4.27,1.38,2.46,97.5,23.11,Standard,Residential,Urban,Low,2.4,ND-Light-Carry-X1,144.48,1.66,13.9,64.03,2023-01-01 09:16:53.959484778,1
D-003835,DRN-048-B,RT-MOW-KZN-14,2023-05-26,2023-01-01 13:05:00,Cloudy,49.22,4.41,1.46,6.91,81.02,1.0,Standard,Residential,Urban,High,1.72,ND-Speedster-X1,33.83,3.18,31.37,63.33,2023-01-01 13:36:22.311293148,1
D-003836,DRN-084-C,RT-EKB-EKB-17,2023-01-13,2023-01-01 14:26:00,Foggy,17.68,2.27,2.65,0.86,81.0,9.7,Oversized,Rural,Urban,Low,0.45,ND-Heavy-Lift-X1,79.18,1.58,-1.84,83.43,2023-01-01 14:24:09.421484370,0
D-003837,DRN-046-C,RT-SPB-EKB-16,2023-12-29,2023-01-01 07:52:00,Foggy,-7.87,4.13,1.07,4.55,91.04,2.77,Standard,Residential,Urban,Low,4.83,ND-Heavy-Lift-X1,41.25,2.62,31.24,69.56,2023-01-01 08:23:14.509954410,1
D-003838,DRN-055-B,RT-SPB-SPB-11,2023-05-09,2023-01-01 11:39:00,Cloudy,-10.83,1.45,0.66,5.74,83.56,2.16,Standard,Commercial,Urban,Medium,2.64,ND-Heavy-Lift-X1,38.84,3.13,25.26,67.2,2023-01-01 12:04:15.595774716,1
